sess0001, 000277, 10, 254, O-PRZI-GP, 22005, 10, 2200.500000, 10, 254, 
sess0001, 000278, 6, 107, O-PRZI-GP, 22185, 10, 2218.500000, 6, 107, 
sess0001, 000280, 3, 176, O-PRZI-GP, 22320, 10, 2232.000000, 3, 176, 
sess0001, 000281, 52, 194, O-PRZI-GP, 22500, 10, 2250.000000, 52, 194, 
sess0001, 000282, 17, 206, O-PRZI-GP, 22680, 10, 2268.000000, 17, 206, 
sess0001, 000289, 70, None, O-PRZI-GP, 22860, 10, 2286.000000, 70, N, 
sess0001, 000289, 70, None, O-PRZI-GP, 22950, 10, 2295.000000, 70, N, 
sess0001, 000290, 33, 153, O-PRZI-GP, 23130, 10, 2313.000000, 33, 153, 
sess0001, 000293, 37, 198, O-PRZI-GP, 23220, 10, 2322.000000, 37, 198, 
sess0001, 000294, 18, 133, O-PRZI-GP, 23355, 10, 2335.500000, 18, 133, 
sess0001, 000297, 5, 224, O-PRZI-GP, 23445, 10, 2344.500000, 5, 224, 
sess0001, 000298, 65, 81, O-PRZI-GP, 23535, 10, 2353.500000, 65, 81, 
sess0001, 000298, 65, 158, O-PRZI-GP, 23625, 10, 2362.500000, 65, 158, 
sess0001, 000305, 42, 337, O-PRZI-GP, 23715, 10, 2371.500000, 42, 337, 
sess0001, 000306, 4, 310, O-PRZI-GP, 23895, 10, 2389.500000, 4, 310, 
sess0001, 000308, None, 273, O-PRZI-GP, 23985, 10, 2398.500000, N, 273, 
sess0001, 000309, 5, 195, O-PRZI-GP, 24120, 10, 2412.000000, 5, 195, 
sess0001, 000310, 22, 270, O-PRZI-GP, 24255, 10, 2425.500000, 22, 270, 
sess0001, 000311, 44, 184, O-PRZI-GP, 24345, 10, 2434.500000, 44, 184, 
sess0001, 000314, None, 334, O-PRZI-GP, 24480, 10, 2448.000000, N, 334, 
sess0001, 000318, 89, 248, O-PRZI-GP, 24615, 10, 2461.500000, 89, 248, 
sess0001, 000318, 24, 248, O-PRZI-GP, 24750, 10, 2475.000000, 24, 248, 
sess0001, 000319, None, 216, O-PRZI-GP, 24840, 10, 2484.000000, N, 216, 
sess0001, 000323, 39, 181, O-PRZI-GP, 24930, 10, 2493.000000, 39, 181, 
sess0001, 000324, 2, 227, O-PRZI-GP, 25020, 10, 2502.000000, 2, 227, 
sess0001, 000324, 109, 227, O-PRZI-GP, 25110, 10, 2511.000000, 109, 227, 
