sess0001, 000091, 95, 116, GVWY, 1980, 40, 49.500000, O-PRZI, 2426, 60, 40.433333, O-ZIC, 134, 60, 2.233333, SHVR, 3289, 40, 82.225000, 95, 116, 
sess0001, 000091, 93, 116, GVWY, 2004, 40, 50.100000, O-PRZI, 2426, 60, 40.433333, O-ZIC, 134, 60, 2.233333, SHVR, 3289, 40, 82.225000, 93, 116, 
sess0001, 000091, 96, 114, GVWY, 2004, 40, 50.100000, O-PRZI, 2426, 60, 40.433333, O-ZIC, 134, 60, 2.233333, SHVR, 3374, 40, 84.350000, 96, 114, 
sess0001, 000091, 93, 112, GVWY, 2049, 40, 51.225000, O-PRZI, 2426, 60, 40.433333, O-ZIC, 134, 60, 2.233333, SHVR, 3457, 40, 86.425000, 93, 112, 
sess0001, 000092, 103, 108, GVWY, 2092, 40, 52.300000, O-PRZI, 2426, 60, 40.433333, O-ZIC, 134, 60, 2.233333, SHVR, 3545, 40, 88.625000, 103, 108, 
sess0001, 000092, 103, 106, GVWY, 2092, 40, 52.300000, O-PRZI, 2496, 60, 41.600000, O-ZIC, 134, 60, 2.233333, SHVR, 3635, 40, 90.875000, 103, 106, 
sess0001, 000092, 102, 105, GVWY, 2093, 40, 52.325000, O-PRZI, 2496, 60, 41.600000, O-ZIC, 134, 60, 2.233333, SHVR, 3692, 40, 92.300000, 102, 105, 
sess0001, 000092, 102, 106, GVWY, 2155, 40, 53.875000, O-PRZI, 2496, 60, 41.600000, O-ZIC, 134, 60, 2.233333, SHVR, 3763, 40, 94.075000, 102, 106, 
sess0001, 000092, 97, 106, GVWY, 2155, 40, 53.875000, O-PRZI, 2554, 60, 42.566667, O-ZIC, 134, 60, 2.233333, SHVR, 3763, 40, 94.075000, 97, 106, 
sess0001, 000092, 97, 107, GVWY, 2155, 40, 53.875000, O-PRZI, 2572, 60, 42.866667, O-ZIC, 134, 60, 2.233333, SHVR, 3847, 40, 96.175000, 97, 107, 
sess0001, 000093, 99, 108, GVWY, 2234, 40, 55.850000, O-PRZI, 2572, 60, 42.866667, O-ZIC, 134, 60, 2.233333, SHVR, 3935, 40, 98.375000, 99, 108, 
sess0001, 000093, 99, 108, GVWY, 2234, 40, 55.850000, O-PRZI, 2624, 60, 43.733333, O-ZIC, 134, 60, 2.233333, SHVR, 3963, 40, 99.075000, 99, 108, 
sess0001, 000094, 104, 108, GVWY, 2234, 40, 55.850000, O-PRZI, 2670, 60, 44.500000, O-ZIC, 134, 60, 2.233333, SHVR, 3975, 40, 99.375000, 104, 108, 
sess0001, 000094, 99, 108, GVWY, 2234, 40, 55.850000, O-PRZI, 2708, 60, 45.133333, O-ZIC, 192, 60, 3.200000, SHVR, 3975, 40, 99.375000, 99, 108, 
sess0001, 000094, 99, 108, GVWY, 2297, 40, 57.425000, O-PRZI, 2708, 60, 45.133333, O-ZIC, 192, 60, 3.200000, SHVR, 3998, 40, 99.950000, 99, 108, 
sess0001, 000094, 99, 124, GVWY, 2297, 40, 57.425000, O-PRZI, 2848, 60, 47.466667, O-ZIC, 192, 60, 3.200000, SHVR, 3998, 40, 99.950000, 99, 124, 
sess0001, 000096, 102, 121, GVWY, 2297, 40, 57.425000, O-PRZI, 2848, 60, 47.466667, O-ZIC, 258, 60, 4.300000, SHVR, 4059, 40, 101.475000, 102, 121, 
sess0001, 000097, 97, 124, GVWY, 2297, 40, 57.425000, O-PRZI, 2892, 60, 48.200000, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 97, 124, 
